careeryear_split_point,aid,citCount,quantile_50
7,468403,1.6666666666666667,D
7,4685,6.75,B
7,469021,1.25,B
7,469404,4.125,A
7,469417,3.625,C
7,4695,4.9245283018867925,C
7,469653,12.083333333333334,A
7,469681,1.6818181818181819,C
7,469815,2.7777777777777777,C
7,470,11.978260869565217,A
7,470029,0.3333333333333333,B
7,470079,2.3333333333333335,C
7,470174,6.0,B
7,470388,6.041666666666667,B
7,470734,5.125,D
7,470778,3.1666666666666665,C
7,470834,4.25,C
7,470902,2.727272727272727,D
7,470908,12.851851851851851,D
7,471026,1.875,C
7,471123,9.11111111111111,C
7,471198,2.6,C
7,471345,9.75,B
7,471382,4.166666666666667,C
7,471578,4.555555555555555,C
7,471696,3.2,C
7,471784,5.142857142857143,C
7,471823,5.615384615384615,D
7,471826,6.315789473684211,D
7,471924,3.3461538461538463,A
7,471928,6.466666666666667,C
7,472,10.5,
7,472287,3.8,C
7,4724,2.8947368421052633,A
7,472788,3.857142857142857,B
7,4733,5.75,C
7,474356,5.0,C
7,474720,3.0,B
7,475023,6.647058823529412,B
7,475024,3.5714285714285716,A
7,475132,1.0740740740740742,B
7,4759,8.714285714285714,B
7,4760,7.0,C
7,476054,2.2,C
7,4761,11.805555555555555,C
7,476192,6.166666666666667,C
7,476312,3.0,B
7,476322,2.0,B
7,476325,4.052631578947368,B
7,476601,4.0,B
7,476861,2.0,B
7,477212,3.7222222222222223,B
7,4774,8.5,B
7,477452,5.857142857142857,B
7,477820,7.642857142857143,B
7,477849,0.5,C
7,478978,4.071428571428571,B
7,479444,3.3333333333333335,D
7,480,5.4,D
7,480580,3.0,D
7,481,2.6666666666666665,C
7,481477,1.1904761904761905,A
7,481478,1.25,A
7,481741,2.2,C
7,481999,7.45,B
7,482431,4.0,B
7,482432,1.8,C
7,482492,5.125,B
7,482616,4.135593220338983,D
7,482991,11.4,B
7,483832,8.875,D
7,483885,5.0,B
7,4840,9.0,A
7,4842,7.481481481481482,D
7,484318,4.571428571428571,C
7,484565,7.5,A
7,484784,1.7777777777777777,C
7,484823,15.75,B
7,485083,7.0,C
7,485608,2.4,B
7,485636,25.4,B
7,485689,3.7083333333333335,A
7,485775,1.8,C
7,485781,4.0,C
7,485902,3.5,C
7,486094,1.75,C
7,486119,2.6666666666666665,A
7,486190,2.5,C
7,486239,4.5,C
7,4863,6.05,C
7,486528,9.733333333333333,B
7,486649,5.0,C
7,486901,4.285714285714286,B
7,486943,9.108108108108109,B
7,487,6.180555555555555,C
7,487016,0.25,D
7,487138,3.5384615384615383,C
7,487532,4.833333333333333,B
7,487936,11.238095238095237,C
7,487937,18.181818181818183,B
7,488073,4.0,A
7,488140,2.1666666666666665,C
7,4882,9.604651162790697,C
7,488217,1.625,C
7,488480,3.6666666666666665,B
7,488529,0.8571428571428571,A
7,488542,3.75,C
7,488792,4.5,C
7,489309,3.0,C
7,489480,4.0,D
7,489643,8.555555555555555,A
7,489648,8.384615384615385,B
7,489704,2.4,C
7,489799,5.25,C
7,49,8.62295081967213,A
7,490012,4.0,B
7,4901,8.333333333333334,C
7,490296,3.6,A
7,490539,6.5,B
7,490980,5.166666666666667,A
7,491,1.0,D
7,4910,2.5555555555555554,C
7,4912,3.566666666666667,C
7,4914,14.43859649122807,C
7,4918,9.818181818181818,A
7,4920,9.0,D
7,4923,3.4545454545454546,C
7,4926,3.48,D
7,492932,1.1666666666666667,C
7,492990,2.8333333333333335,D
7,4931,4.333333333333333,C
7,493638,2.25,C
7,4937,11.581395348837209,C
7,493989,3.5384615384615383,B
7,494097,10.9,B
7,494127,1.0,C
7,494455,4.0,D
7,494552,4.0,B
7,4946,6.0,D
7,494745,1.1666666666666667,C
7,494991,1.75,D
7,495015,1.25,A
7,495016,1.1666666666666667,B
7,495114,2.25,
7,4954,13.75,C
7,495843,7.454545454545454,B
7,495974,6.9375,B
7,496055,8.333333333333334,C
7,4962,6.666666666666667,A
7,496263,0.8333333333333334,A
7,496264,2.45,B
7,496272,2.4,A
7,496334,3.4166666666666665,B
7,496884,11.333333333333334,B
7,496886,2.5,B
7,4971,7.619047619047619,C
7,497114,3.0,D
7,497246,4.75,D
7,4974,11.851851851851851,C
7,497407,3.5714285714285716,C
7,497665,6.0,B
7,497684,2.6,A
7,497834,3.125,C
7,497836,2.0,D
7,497841,2.727272727272727,B
7,497857,0.0,C
7,498,11.833333333333334,C
7,498060,1.8181818181818181,C
7,498224,2.2857142857142856,C
7,4983,38.0,C
7,498314,6.8,C
7,498390,3.8125,A
7,498428,1.0,B
7,498485,6.2,C
7,498603,1.4444444444444444,C
7,498750,3.0,D
7,4988,12.58695652173913,B
7,498894,4.066666666666666,C
7,499,3.0357142857142856,C
7,499081,0.42857142857142855,D
7,499381,3.6363636363636362,C
7,499442,2.6666666666666665,C
7,499691,3.95,D
7,499845,2.625,A
7,499913,6.5,C
7,499924,8.689655172413794,B
7,500,13.0,C
7,500016,4.967741935483871,B
7,500017,2.5714285714285716,A
7,500192,3.25,B
7,5004,16.735294117647058,A
7,500694,1.7142857142857142,B
7,500698,5.4,B
7,500954,5.333333333333333,C
7,500972,0.6666666666666666,B
7,5010,14.689655172413794,C
7,501083,2.2,B
7,501157,2.0,B
7,501168,8.0,D
7,501327,3.0714285714285716,A
7,501365,6.714285714285714,C
7,501404,3.6,D
7,501435,6.0,B
7,501436,3.2222222222222223,D
7,501555,0.6666666666666666,B
7,501594,5.2,B
7,501743,3.25,C
7,501861,3.6666666666666665,C
7,501944,5.8,C
7,502227,8.166666666666666,B
7,502240,2.8,A
7,5024,4.571428571428571,D
7,502475,2.08,A
7,502482,3.95,B
7,502521,19.0,B
7,502671,2.473684210526316,B
7,5027,2.625,C
7,503,11.428571428571429,A
7,5035,6.0,C
7,504,6.04,C
7,5044,3.7142857142857144,C
7,5046,2.0,D
7,5055,14.35483870967742,B
7,5064,7.25,A
7,506648,9.214285714285714,B
7,506653,6.0,B
7,506668,3.0,C
7,506670,3.0,B
7,507242,4.8,B
7,5083,10.938775510204081,A
7,5087,2.7222222222222223,B
7,508729,9.25,B
7,508750,10.25,B
7,508753,9.25,B
7,509277,3.0,
7,509523,4.0,A
7,509856,6.2,C
7,509970,20.75,B
7,51,14.75,B
7,510040,10.142857142857142,C
7,5102,10.714285714285714,B
7,510493,4.25,A
7,510502,6.166666666666667,C
7,510527,4.769230769230769,D
7,510960,10.428571428571429,B
7,5112,8.333333333333334,D
7,511412,5.461538461538462,C
7,511819,2.0,C
7,511820,3.204081632653061,C
7,5119,2.3333333333333335,A
7,511911,2.7222222222222223,B
7,512481,3.0,C
7,5125,3.0,
7,5127,6.5,C
7,512855,6.2727272727272725,B
7,513080,2.7777777777777777,C
7,513154,3.3333333333333335,C
7,5136,4.333333333333333,C
7,5137,3.875,C
7,513740,4.0,B
7,5139,4.666666666666667,C
7,514334,2.0,B
7,514353,2.6666666666666665,C
7,514525,2.5,C
7,5146,3.9375,C
7,514601,6.1,B
7,5148,5.046511627906977,C
7,514813,2.3333333333333335,C
7,514832,5.2,
7,515035,1.75,C
7,515036,1.5714285714285714,C
7,5151,5.818181818181818,D
7,515306,4.4,A
7,5154,3.6923076923076925,C
7,515413,6.5,A
7,515562,0.3333333333333333,B
7,515563,1.6666666666666667,B
7,516,3.727272727272727,C
7,516182,5.75,B
7,516250,5.219512195121951,D
7,516281,5.5,B
7,5163,8.0,C
7,5164,7.054054054054054,A
7,516563,2.967741935483871,B
7,516700,4.0,B
7,516993,3.388888888888889,C
7,517103,8.5,B
7,517356,4.333333333333333,C
7,517386,5.916666666666667,B
7,517520,6.0,B
7,5176,4.578947368421052,C
7,517718,3.75,C
7,517806,3.3333333333333335,B
7,517808,8.272727272727273,A
7,517812,6.2,B
7,517825,9.272727272727273,A
7,5179,8.225352112676056,
7,518107,6.5,C
7,518218,8.428571428571429,B
7,518334,13.0,C
7,518468,6.666666666666667,A
7,5186,2.0555555555555554,C
7,518615,10.875,C
7,5187,3.0,C
7,518787,3.0,C
7,518887,0.8571428571428571,B
7,5191,7.75,B
7,519321,3.9,C
7,5196,17.847826086956523,C
7,5197,13.4375,A
7,52,4.37037037037037,B
7,5201,9.307692307692308,B
7,5210,3.6666666666666665,C
7,521898,4.0,D
7,5220,6.0,C
7,522126,3.3333333333333335,D
7,522239,5.8,A
7,522334,3.2,B
7,522366,3.6,
7,522735,8.625,C
7,522737,13.444444444444445,B
7,522793,12.0,B
7,522985,4.0,A
7,522986,5.0,C
7,522988,4.636363636363637,A
7,523211,10.8,C
7,5233,3.7058823529411766,C
7,523332,6.4,B
7,523365,5.894736842105263,
7,523872,4.1,B
7,523987,10.047619047619047,B
7,524065,7.9,A
7,524131,4.4,C
7,5242,2.875,C
7,524498,12.0,B
7,524521,10.6,C
7,524641,1.0,A
7,524816,9.5,C
7,524884,1.6,B
7,525245,3.1538461538461537,C
7,525513,1.0,C
7,525635,15.461538461538462,B
7,525959,6.25,C
7,526016,4.333333333333333,A
7,526335,4.166666666666667,B
7,526414,1.75,
7,526816,6.590909090909091,C
7,526833,7.555555555555555,A
7,5269,3.739130434782609,D
7,527136,1.1666666666666667,C
7,527149,3.5,C
7,527247,8.08,C
7,5275,7.954545454545454,C
7,527500,13.5,C
7,5278,5.0,A
7,527886,2.6,C
7,527912,2.3157894736842106,B
7,528175,3.5,B
7,5283,11.538461538461538,C
7,5291,5.035087719298246,B
7,5300,3.6206896551724137,C
7,5301,6.125,C
7,5302,1.8,B
7,5303,4.6,C
7,5306,2.3333333333333335,C
7,5315,8.125,B
7,5319,6.076923076923077,C
7,5325,8.8,C
7,5328,4.513513513513513,B
7,5331,22.88888888888889,C
7,5332,7.6,C
7,5334,6.75,C
7,533625,3.6666666666666665,B
7,533853,4.947368421052632,A
7,5339,2.4,B
7,533905,3.6666666666666665,C
7,534034,6.666666666666667,C
7,534092,4.0,C
7,534180,2.607142857142857,D
7,534214,2.8,C
7,534511,0.8,A
7,534547,3.7,A
7,534772,2.0,B
7,534838,1.0,B
7,534973,8.5,C
7,535320,1.5,C
7,535354,1.4285714285714286,C
7,5354,10.333333333333334,D
7,535440,3.75,C
7,535454,3.125,C
7,535509,2.75,C
7,535598,5.541666666666667,B
7,535882,20.928571428571427,B
7,536034,2.5806451612903225,D
7,536133,15.32,C
7,536144,5.75,C
7,536187,3.4444444444444446,D
7,536188,1.2142857142857142,D
7,536276,1.5,D
7,536280,0.75,D
7,536281,3.3333333333333335,D
7,536398,11.25,C
7,536399,2.25,C
7,536660,6.0,A
7,536947,2.380952380952381,C
7,536990,2.090909090909091,B
7,537,8.0,B
7,537052,1.9047619047619047,B
7,537162,2.3333333333333335,C
7,537209,8.266666666666667,B
7,537361,2.75,A
7,537362,2.75,C
7,537585,1.3333333333333333,D
7,5378,11.066666666666666,B
7,537905,1.5,
7,538,3.3636363636363638,C
7,538046,1.2,A
7,538047,2.375,C
7,5383,6.551724137931035,C
7,5385,5.216216216216216,C
7,5392,7.333333333333333,C
7,5393,17.05263157894737,D
7,5395,0.75,D
7,5429,5.695652173913044,A
7,5440,19.666666666666668,A
7,547,13.941176470588236,C
7,5476,4.538461538461538,B
7,5485,15.941176470588236,C
7,5487,5.285714285714286,C
7,5488,2.2,C
7,549,12.32258064516129,A
7,549282,6.5,C
7,549554,10.91304347826087,B
7,550521,2.0,B
7,550677,11.0,B
7,551582,11.333333333333334,B
7,5516,1.0,D
7,551983,7.230769230769231,B
7,552261,2.0,B
7,552395,5.5,C
7,554264,11.6,B
7,554356,11.133333333333333,B
7,5553,3.0,B
7,555549,3.4285714285714284,B
7,555552,6.488372093023256,D
7,555619,6.857142857142857,A
7,556181,7.125,D
7,556428,3.2,C
7,556514,3.4,C
7,556589,1.7777777777777777,D
7,556780,6.0,A
7,556994,8.0,B
7,556999,5.714285714285714,B
7,557016,1.875,B
7,557111,11.666666666666666,B
7,557373,3.0,C
7,5574,8.25,B
7,557409,6.333333333333333,B
7,557605,3.875,B
7,557606,5.833333333333333,B
7,557714,7.666666666666667,D
7,558018,2.25,B
7,558107,3.0,B
7,558109,8.4,C
7,5584,4.8,C
7,558457,4.75,B
7,558461,13.9,
7,558543,3.4,B
7,558701,4.8,A
7,558714,5.333333333333333,C
7,5588,3.6,C
7,558842,8.833333333333334,A
7,559147,1.6666666666666667,B
7,559187,6.0,C
7,559228,2.4,C
7,559332,4.833333333333333,B
7,559377,2.6,B
7,559408,7.333333333333333,B
7,559571,2.9,B
7,559572,2.9,A
7,559901,2.6,A
7,560123,6.5,
7,560202,8.0,A
7,560321,5.5,B
7,560578,1.1875,B
7,560874,1.4615384615384615,B
7,560910,9.8,B
7,561,7.9,C
7,561010,3.0,B
7,561307,3.066666666666667,A
7,561425,14.666666666666666,B
7,561444,5.714285714285714,D
7,561625,1.1,D
7,561680,0.6666666666666666,C
7,562,18.208333333333332,B
7,562328,2.3125,C
7,562618,1.0,C
7,562663,3.1,B
7,562664,4.333333333333333,C
7,562696,1.6666666666666667,D
7,5631,8.272727272727273,C
7,5633,10.421052631578947,B
7,563434,14.3125,B
7,563709,3.0,C
7,563872,4.0,C
7,564212,9.142857142857142,B
7,5643,6.9411764705882355,D
7,564732,9.323529411764707,B
7,565,5.2727272727272725,D
7,565323,5.5,C
7,5654,11.0,B
7,5657,5.5,B
7,566129,1.8235294117647058,A
7,566271,1.0,B
7,566504,4.5,C
7,566524,1.3333333333333333,D
7,566538,4.5,B
7,566577,11.25,A
7,566594,1.4,C
7,5666,3.0,A
7,566704,3.5,C
7,566751,3.736842105263158,C
7,566943,7.5,C
7,567007,5.235294117647059,B
7,5672,7.253333333333333,B
7,567236,2.3333333333333335,B
7,567296,0.6666666666666666,D
7,567306,4.0,D
7,5674,7.875,C
7,567596,1.5384615384615385,C
7,567811,2.033333333333333,C
7,567847,2.5,C
7,567925,6.454545454545454,B
7,568,14.0,B
7,568109,3.4444444444444446,B
7,568894,10.857142857142858,B
7,568899,5.0,
7,569102,2.5833333333333335,B
7,569415,6.833333333333333,B
7,569496,4.384615384615385,B
7,569499,4.71875,B
7,569707,7.0625,B
7,569868,1.8,D
7,569899,14.75,C
7,569922,5.285714285714286,B
7,570011,7.8,B
7,570046,3.142857142857143,C
7,570056,14.333333333333334,B
7,570061,2.3043478260869565,A
7,570293,2.8,A
7,570585,3.1666666666666665,A
7,570632,7.0,A
7,570887,2.0,C
7,570952,0.8,
7,570991,81.6,C
7,571259,4.666666666666667,D
7,571457,2.5,C
7,571601,6.0,B
7,571871,5.333333333333333,B
7,572022,1.75,C
7,572046,1.8333333333333333,B
7,572047,1.8333333333333333,B
7,572332,1.25,A
7,572762,2.6666666666666665,A
7,572815,3.6363636363636362,D
7,572822,3.5,D
7,572913,0.75,D
7,572968,9.846153846153847,B
7,573026,5.8,A
7,573027,5.476190476190476,B
7,573610,6.8,B
7,573663,7.857142857142857,B
7,573664,3.857142857142857,B
7,573804,1.75,C
7,574130,5.0,C
7,5746,3.4705882352941178,C
7,574759,11.142857142857142,A
7,5753,11.404494382022472,C
7,575493,3.5,C
7,575817,2.0,C
7,576101,4.5,C
7,576543,6.142857142857143,C
7,576673,2.75,C
7,5767,2.875,B
7,5769,6.6,C
7,577161,3.272727272727273,
7,5772,10.347826086956522,C
7,577204,7.4,D
7,577359,0.7142857142857143,A
7,577591,1.3333333333333333,C
7,577806,4.75,B
7,577808,3.909090909090909,A
7,578102,2.272727272727273,B
7,5784,6.1875,C
7,578477,5.666666666666667,C
7,5785,6.333333333333333,
7,578566,4.333333333333333,C
7,578580,1.7142857142857142,C
7,5786,10.23404255319149,C
7,578704,1.4285714285714286,D
7,5790,2.9375,C
7,580,2.0,D
7,581,5.0588235294117645,C
7,581004,2.909090909090909,C
7,581107,2.3333333333333335,B
7,581827,3.4166666666666665,B
7,581886,7.0,A
7,582973,8.222222222222221,A
7,583288,4.0625,C
7,583335,5.333333333333333,C
7,583569,12.5,B
7,583863,11.2,B
7,584439,1.5,B
7,584440,13.0,B
7,584443,14.0,B
7,584572,35.5,C
7,584703,3.2,C
7,584798,16.666666666666668,B
7,584905,9.4,B
7,5850,6.5,C
7,585549,6.333333333333333,B
7,585631,3.0,B
7,585750,5.714285714285714,C
7,585969,2.0,A
7,586123,9.914285714285715,B
7,5862,6.636363636363637,C
7,5863,7.882352941176471,B
7,586516,1.8333333333333333,C
7,586752,7.6923076923076925,C
7,586842,3.4,C
7,587767,6.375,B
7,587770,1.25,A
7,588015,4.2,A
7,588020,3.0,D
7,588058,5.625,B
7,5881,10.772727272727273,C
7,588263,2.2857142857142856,B
7,588556,1.3333333333333333,D
7,5888,5.75,B
7,5889,1.6470588235294117,D
7,589502,12.25,B
7,590266,3.6666666666666665,B
7,591,1.8,D
7,5915,9.125,B
7,591546,9.571428571428571,B
7,591639,2.6,B
7,591851,3.0,B
7,592238,7.333333333333333,B
7,5927,6.228571428571429,C
7,593227,7.37037037037037,B
7,593342,5.875,A
7,594,12.2,B
7,594189,1.8333333333333333,B
7,594666,2.4,D
7,595213,28.27777777777778,A
7,5955,13.777777777777779,C
7,595592,2.2,B
7,595816,2.6666666666666665,B
7,595856,2.857142857142857,C
7,5959,3.8,C
7,596102,6.3,C
7,596182,10.0,B
7,596290,3.272727272727273,C
7,596389,8.923076923076923,B
7,596486,2.0,C
7,596690,1.6666666666666667,C
7,596765,3.4761904761904763,B
7,596804,0.5,C
7,597,11.916666666666666,A
7,597037,14.1,B
7,597039,8.977777777777778,B
7,597127,2.2857142857142856,B
7,597511,7.032786885245901,A
7,597844,3.4,B
7,598130,6.705882352941177,D
7,598237,9.0,B
7,598378,2.5625,B
7,598466,6.4,A
7,598477,1.25,C
7,598812,2.4,C
7,599229,1.75,C
7,599278,2.75,D
7,599532,2.090909090909091,C
7,599684,4.142857142857143,C
7,599710,0.6,D
7,599990,3.1666666666666665,D
7,60,24.444444444444443,A
7,600,6.8,A
7,600407,0.75,C
7,600485,3.6,B
7,600612,0.7222222222222222,D
7,600702,5.0,D
7,6008,26.0,C
7,600819,8.363636363636363,A
7,600880,1.8888888888888888,B
7,600947,3.7,A
7,6010,6.222222222222222,C
7,601121,4.333333333333333,C
7,601200,4.8,B
7,601214,0.875,C
7,601267,3.8,A
7,601318,4.1875,B
7,601416,2.2857142857142856,C
7,6015,9.75,A
7,601544,2.0,C
7,601582,0.8571428571428571,C
7,601584,1.0,C
7,6016,1.8,A
7,602,4.428571428571429,C
7,6020,2.125,C
7,602993,1.6923076923076923,A
7,6032,4.615384615384615,C
7,603439,2.3333333333333335,B
7,6036,5.0,B
7,603686,2.0,B
7,603788,4.454545454545454,B
7,603789,6.0,B
7,604149,5.666666666666667,D
7,604177,1.6,B
7,6044,5.681818181818182,B
7,604419,0.8,A
7,604931,1.8571428571428572,C
7,604960,6.0,C
7,604978,2.4,B
7,605287,7.666666666666667,B
7,6053,22.285714285714285,B
7,605570,1.3333333333333333,B
7,605571,4.666666666666667,B
7,605594,4.3076923076923075,A
7,605605,5.333333333333333,C
7,605637,1.7551020408163265,D
7,605719,4.62962962962963,D
7,6060,8.75,A
7,6061,14.301587301587302,A
7,606106,10.666666666666666,B
7,606111,10.25,C
7,606131,6.214285714285714,A
7,606135,6.2,A
7,6062,8.241935483870968,B
7,606563,2.5555555555555554,C
7,6066,22.238095238095237,C
7,606790,4.222222222222222,C
7,607037,4.0,B
7,607097,2.2857142857142856,C
7,6071,3.875,C
7,6073,5.545454545454546,
7,6074,6.333333333333333,C
7,607510,1.7142857142857142,D
7,607565,2.2222222222222223,B
7,607681,7.333333333333333,B
7,607738,3.3333333333333335,C
7,607809,5.714285714285714,C
7,607879,4.773333333333333,B
7,608396,2.625,B
7,608413,2.0,C
7,6085,3.5,C
7,608806,2.411764705882353,C
7,608887,6.7272727272727275,B
7,609078,2.875,C
7,609079,1.5714285714285714,C
7,609120,1.6470588235294117,D
7,609122,3.4,D
7,609199,1.1428571428571428,B
7,6092,14.763157894736842,B
7,609202,1.25,B
7,6094,5.03125,A
7,609787,9.470588235294118,A
7,6098,14.537037037037036,A
7,61,24.825757575757574,B
7,6102,8.714285714285714,C
7,610244,3.6363636363636362,A
7,610247,3.4285714285714284,A
7,610872,2.125,C
7,611170,0.5,B
7,612664,4.888888888888889,C
7,613,11.71875,C
7,6130,4.166666666666667,C
7,6131,6.511627906976744,C
7,613888,11.84,C
7,6147,3.1666666666666665,A
7,615290,5.670886075949367,B
7,6153,2.5555555555555554,C
7,6156,2.0,C
7,615686,0.75,A
7,615771,2.1666666666666665,D
7,615894,4.571428571428571,B
7,616318,2.4285714285714284,B
7,616383,2.608695652173913,D
7,616599,4.794117647058823,B
7,616789,2.0,C
7,616886,3.2,A
7,6172,4.454545454545454,C
7,617336,3.6666666666666665,C
7,617707,3.0,B
7,617809,4.2,B
7,618213,4.5,C
7,618699,6.684210526315789,B
7,618844,3.6666666666666665,C
7,6190,9.076923076923077,D
7,619016,12.142857142857142,B
7,619038,4.25,B
7,619105,2.6363636363636362,B
7,619285,1.0,C
7,6194,8.576923076923077,D
7,6203,5.333333333333333,A
7,621,6.72972972972973,D
7,621573,11.285714285714286,A
7,6217,5.6,B
7,621732,7.5,A
7,621768,6.8,C
7,621845,2.25,A
7,6221,7.333333333333333,B
7,6222,9.185185185185185,C
7,622650,3.0,D
7,6232,4.1875,C
7,623244,11.857142857142858,D
7,623262,2.0,D
7,6233,4.666666666666667,C
7,623400,2.6,B
7,623569,0.75,D
7,6244,7.0,C
7,625505,12.666666666666666,B
7,625528,1.0,A
7,625767,2.909090909090909,B
7,625868,8.6,D
7,625957,7.6,B
7,6260,5.702702702702703,C
7,626725,2.9285714285714284,C
7,6277,6.6,A
7,627906,1.8,B
7,627945,1.4285714285714286,B
7,627946,1.25,A
7,627948,2.3333333333333335,B
7,628,4.555555555555555,C
7,6280,9.5,D
7,628143,3.4166666666666665,B
7,628174,1.0,D
7,628354,1.0,
7,628473,1.1818181818181819,B
7,628476,1.2,C
7,628639,4.833333333333333,C
7,628646,2.1666666666666665,C
7,628772,0.4,B
7,628868,2.4545454545454546,B
7,628891,4.142857142857143,B
7,628947,6.0,B
7,629,1.8888888888888888,C
7,629000,1.5,B
7,629067,2.6666666666666665,D
7,629130,3.75,B
7,629131,4.0,B
7,629264,2.6666666666666665,B
7,629320,1.2,B
7,629406,1.5,A
7,629521,4.666666666666667,A
7,629533,3.888888888888889,A
7,629600,7.083333333333333,B
7,629606,14.0,C
7,629668,6.5,B
7,629789,6.333333333333333,B
7,629884,2.3333333333333335,B
7,630,12.266666666666667,D
7,630011,7.857142857142857,B
7,630025,0.3333333333333333,B
7,6302,3.0,C
7,630332,2.8333333333333335,A
7,630453,2.111111111111111,B
7,630455,3.8333333333333335,B
7,630527,1.0,B
7,630547,10.333333333333334,
7,630643,2.125,B
7,630725,2.4,C
7,630740,1.6666666666666667,B
7,630759,1.625,D
7,630898,1.9,B
7,630928,3.1025641025641026,B
7,630964,0.625,D
7,631028,1.1666666666666667,B
7,631153,0.5,B
7,631167,1.0,B
7,6312,4.0,B
7,631282,2.7777777777777777,C
7,631283,5.090909090909091,C
7,631313,3.4,B
7,631323,3.2222222222222223,B
7,631503,3.611111111111111,B
7,631554,6.666666666666667,B
7,631571,1.0,D
7,631584,3.5,B
7,631668,1.625,B
7,631798,7.611111111111111,A
7,6318,3.375,C
7,631819,1.0,D
7,631911,3.5,D
7,631924,2.923076923076923,D
7,6323,3.8181818181818183,C
7,6330,24.68421052631579,C
7,6332,6.0,C
7,633347,4.888888888888889,C
7,633356,6.333333333333333,B
7,633376,3.4375,
7,6334,3.0,C
7,633411,8.8,A
7,633430,3.272727272727273,D
7,633503,2.2,D
7,633623,1.75,D
7,633624,1.75,C
7,633890,1.2857142857142858,D
7,6339,19.289473684210527,B
7,633991,6.25,B
7,634000,6.0,B
7,634144,7.0,B
7,634155,2.1176470588235294,C
7,634220,5.857142857142857,
7,634247,2.625,C
7,634484,2.25,C
7,634566,2.75,C
7,634617,4.933333333333334,B
7,634696,2.5,B
7,634803,3.4285714285714284,B
7,634889,4.142857142857143,B
7,634982,1.5,B
7,634983,3.6666666666666665,D
7,634984,1.6666666666666667,B
7,635081,4.0,B
7,635126,1.75,B
7,635152,2.0,B
7,635169,3.5,A
7,635253,2.7837837837837838,B
7,635254,2.75,B
7,635255,2.411764705882353,B
7,635489,2.75,B
7,635490,3.142857142857143,A
7,6355,6.512195121951219,C
7,635566,4.25,B
7,635577,2.3333333333333335,B
7,6356,13.258064516129032,D
7,635658,7.086956521739131,B
7,635693,4.6,B
7,635850,4.5,A
7,6359,7.833333333333333,C
7,635934,1.3333333333333333,B
7,635965,2.0,B
7,636125,4.25,C
7,636292,5.4,B
7,636366,3.4285714285714284,D
7,6364,2.5,C
7,636506,1.8,A
7,636586,2.25,D
7,636637,2.8,B
7,636913,3.8636363636363638,D
7,636914,2.5,B
7,637025,5.285714285714286,A
7,6371,6.366666666666666,C
7,637256,3.0,C
7,637261,2.0,C
7,637262,2.1666666666666665,C
7,637420,3.6666666666666665,C
7,637443,4.666666666666667,B
7,637525,1.125,B
7,637527,1.125,B
7,637658,4.275862068965517,A
7,637661,11.5,C
7,6379,8.79746835443038,C
7,637942,3.625,
7,6380,7.090909090909091,C
7,638146,3.0,B
7,638154,7.454545454545454,B
7,638166,2.2857142857142856,C
7,638197,2.0,C
7,638368,5.0,B
7,638734,1.0,B
7,638784,2.625,B
7,638834,5.25,C
7,638850,6.2,C
7,6389,0.8571428571428571,C
7,639157,4.1,A
7,639488,4.5,B
7,639677,0.75,C
7,640,17.571428571428573,A
7,640361,1.6666666666666667,A
7,640423,8.4,D
7,640548,4.222222222222222,C
7,640822,2.0,A
7,640842,2.6153846153846154,B
7,641271,2.5,B
7,641300,13.4,C
7,641451,2.5454545454545454,B
7,641620,6.0,
7,641771,3.5,B
7,642730,3.4482758620689653,D
7,642762,0.5,D
7,642779,0.5714285714285714,D
7,643158,3.2,C
7,643271,3.4,C
7,643366,0.25,C
7,643445,1.6,B
7,643592,11.0,C
7,643674,6.944444444444445,D
7,644008,0.5,D
7,644060,4.285714285714286,C
7,644075,13.5,A
7,644151,1.75,B
7,644343,2.0,C
7,644363,1.7826086956521738,C
7,644581,2.3703703703703702,C
7,644815,3.090909090909091,B
7,644860,3.0,C
7,644880,0.5,B
7,644892,1.0,A
7,644924,1.25,D
7,644948,1.7272727272727273,C
7,644972,0.5,B
7,644982,0.75,B
7,645029,0.6,B
7,645904,1.7142857142857142,A
7,646026,3.3,A
7,646181,1.5,D
7,646211,2.25,B
7,646306,2.0,D
7,646357,1.125,B
7,646358,1.7647058823529411,B
7,646686,1.0,B
7,6468,8.5,B
7,646875,4.875,C
7,647108,1.5,B
7,647109,0.75,B
7,647225,1.0,D
7,647471,4.2,A
7,647587,8.714285714285714,C
7,647747,2.3333333333333335,A
7,647918,8.1,B
7,647940,1.75,
7,648030,8.5,C
7,6481,7.545454545454546,C
7,648147,2.6,C
7,648201,2.8461538461538463,B
7,648295,6.0,B
7,6484,15.527777777777779,C
7,648669,4.666666666666667,B
7,648681,2.0,C
7,648779,6.666666666666667,D
7,648798,1.8571428571428572,B
7,6488,5.636363636363637,C
7,648839,1.75,B
7,649057,1.6666666666666667,D
7,649060,1.6,C
7,649331,3.0,C
7,649362,5.148148148148148,C
7,649571,1.8571428571428572,B
7,649705,2.75,B
7,649734,3.4,B
7,649773,2.1333333333333333,A
7,6506,9.666666666666666,C
7,650805,0.25,C
7,651,5.2272727272727275,B
7,651011,5.5,B
7,651125,1.3333333333333333,B
7,651164,2.3846153846153846,C
7,651233,2.6666666666666665,C
7,651311,1.4,B
7,651374,0.6666666666666666,B
7,651468,1.4444444444444444,D
7,651571,0.7142857142857143,D
7,651603,3.1666666666666665,B
7,651604,2.6666666666666665,B
7,651718,0.8,B
